"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: build and deploy the ExpressJS charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the ExpressJS application should add the user only once.
    ","295","test_migration","tests.integration.expressjs","2025-11-19","passed","2025-11-19","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","151904","test_loki_integration[go_app-8080]","tests.integration.integrations","2025-11-19","passed","2025-11-19","","test_loki","",""
"
    arrange: build and deploy the fastapi charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the micration script.
    assert: the fastapi application should return a correct response.
    ","255","test_migration","tests.integration.fastapi","2025-11-19","passed","2025-11-19","","test_fastapi","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","61408","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2025-11-19","passed","2025-11-19","","test_smtp","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","228","test_flask_config[secret_key]","tests.integration.flask","2025-11-19","passed","2025-11-19","","test_charm","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","41465","test_non_root_db_migration[Go non-root]","tests.integration.general","2025-11-19","passed","2025-11-19","","test_non_root_db_migration","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","37045","test_smtp_integrations[go_app-8080]","tests.integration.integrations","2025-11-19","passed","2025-11-19","","test_smtp","",""
"
    arrange: Charm is deployed with postgresql integration.
    act: Remove integration.
    assert: The service is down.
    act: Integrate again with postgresql.
    assert: The service is working again.
    ","55362","test_blocking_and_restarting_on_required_integration","tests.integration.django","2025-11-19","passed","2025-11-19","","test_django_integrations","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","14386","test_django_webserver_timeout[timeout=7]","tests.integration.django","2025-11-19","passed","2025-11-19","","test_django","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","139177","test_rabbitmq_server_integration[spring_boot_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2025-11-19","passed","2025-11-19","","test_rabbitmq","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","6376","test_django_webserver_timeout[timeout=3]","tests.integration.django","2025-11-19","passed","2025-11-19","","test_django","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[expressjs_app-login]","tests.integration.integrations","","unknown","","","test_oauth","",""
